agency_cd,site_no,datetime,discharge_cfs,329706_00060_00003_cd
USGS,12436500,9/24/1971,74000,A:R
USGS,12436500,9/25/1971,59900,A:R
USGS,12436500,9/26/1971,57200,A:R
USGS,12436500,9/27/1971,75500,A:R
USGS,12436500,9/28/1971,78800,A:R
USGS,12436500,9/29/1971,80500,A:R
USGS,12436500,9/30/1971,84100,A:R
USGS,12436500,10/1/1971,75500,A:R
USGS,12436500,10/2/1971,58400,A:R
USGS,12436500,10/3/1971,47400,A:R
USGS,12436500,10/4/1971,56200,A:R
USGS,12436500,10/5/1971,57000,A:R
USGS,12436500,10/6/1971,60800,A:R
USGS,12436500,10/7/1971,64100,A:R
USGS,12436500,10/8/1971,60500,A:R
USGS,12436500,10/9/1971,68400,A:R
USGS,12436500,10/10/1971,76800,A:R
USGS,12436500,10/11/1971,68200,A:R
USGS,12436500,10/12/1971,68300,A:R
USGS,12436500,10/13/1971,82700,A:R
USGS,12436500,10/14/1971,75300,A:R
USGS,12436500,10/15/1971,77800,A:R
USGS,12436500,10/16/1971,83900,A:R
USGS,12436500,10/17/1971,84700,A:R
USGS,12436500,10/18/1971,81000,A:R
USGS,12436500,10/19/1971,72600,A:R
USGS,12436500,10/20/1971,65000,A:R
USGS,12436500,10/21/1971,66100,A:R
USGS,12436500,10/22/1971,63800,A:R
USGS,12436500,10/23/1971,57700,A:R
USGS,12436500,10/24/1971,54300,A:R
USGS,12436500,10/25/1971,69000,A:R
USGS,12436500,10/26/1971,75200,A:R
USGS,12436500,10/27/1971,78500,A:R
USGS,12436500,10/28/1971,82500,A:R
USGS,12436500,10/29/1971,79700,A:R
USGS,12436500,10/30/1971,69000,A:R
USGS,12436500,10/31/1971,83700,A:R
USGS,12436500,11/1/1971,85600,A:R
USGS,12436500,11/2/1971,75300,A:R
USGS,12436500,11/3/1971,74500,A:R
USGS,12436500,11/4/1971,87900,A:R
USGS,12436500,11/5/1971,89400,A:R
USGS,12436500,11/6/1971,90000,A:R
USGS,12436500,11/7/1971,87600,A:R
USGS,12436500,11/8/1971,87200,A:R
USGS,12436500,11/9/1971,83400,A:R
USGS,12436500,11/10/1971,81800,A:R
USGS,12436500,11/11/1971,76100,A:R
USGS,12436500,11/12/1971,68800,A:R
USGS,12436500,11/13/1971,67400,A:R
USGS,12436500,11/14/1971,74400,A:R
USGS,12436500,11/15/1971,82400,A:R
USGS,12436500,11/16/1971,81100,A:R
USGS,12436500,11/17/1971,82500,A:R
USGS,12436500,11/18/1971,84200,A:R
USGS,12436500,11/19/1971,79300,A:R
USGS,12436500,11/20/1971,79700,A:R
USGS,12436500,11/21/1971,74700,A:R
USGS,12436500,11/22/1971,81600,A:R
USGS,12436500,11/23/1971,74200,A:R
USGS,12436500,11/24/1971,69300,A:R
USGS,12436500,11/25/1971,60200,A:R
USGS,12436500,11/26/1971,73300,A:R
USGS,12436500,11/27/1971,74600,A:R
USGS,12436500,11/28/1971,64900,A:R
USGS,12436500,11/29/1971,83400,A:R
USGS,12436500,11/30/1971,85100,A:R
USGS,12436500,12/1/1971,88100,A:R
USGS,12436500,12/2/1971,85000,A:R
USGS,12436500,12/3/1971,88200,A:R
USGS,12436500,12/4/1971,88900,A:R
USGS,12436500,12/5/1971,114000,A:R
USGS,12436500,12/6/1971,136000,A:R
USGS,12436500,12/7/1971,109000,A:R
USGS,12436500,12/8/1971,111000,A:R
USGS,12436500,12/9/1971,107000,A:R
USGS,12436500,12/10/1971,110000,A:R
USGS,12436500,12/11/1971,110000,A:R
USGS,12436500,12/12/1971,107000,A:R
USGS,12436500,12/13/1971,104000,A:R
USGS,12436500,12/14/1971,108000,A:R
USGS,12436500,12/15/1971,93000,A:R
USGS,12436500,12/16/1971,86400,A:R
USGS,12436500,12/17/1971,87500,A:R
USGS,12436500,12/18/1971,86500,A:R
USGS,12436500,12/19/1971,78400,A:R
USGS,12436500,12/20/1971,74700,A:R
USGS,12436500,12/21/1971,88200,A:R
USGS,12436500,12/22/1971,88000,A:R
USGS,12436500,12/23/1971,88100,A:R
USGS,12436500,12/24/1971,78700,A:R
USGS,12436500,12/25/1971,63900,A:R
USGS,12436500,12/26/1971,87000,A:R
USGS,12436500,12/27/1971,89400,A:R
USGS,12436500,12/28/1971,128000,A:R
USGS,12436500,12/29/1971,138000,A:R
USGS,12436500,12/30/1971,112000,A:R
USGS,12436500,12/31/1971,90800,A:R
USGS,12436500,1/1/1972,88500,A:R
USGS,12436500,1/2/1972,87700,A:R
USGS,12436500,1/3/1972,119000,A:R
USGS,12436500,1/4/1972,99500,A:R
USGS,12436500,1/5/1972,86400,A:R
USGS,12436500,1/6/1972,106000,A:R
USGS,12436500,1/7/1972,101000,A:R
USGS,12436500,1/8/1972,88800,A:R
USGS,12436500,1/9/1972,88200,A:R
USGS,12436500,1/10/1972,88200,A:R
USGS,12436500,1/11/1972,87200,A:R
USGS,12436500,1/12/1972,82000,A:R
USGS,12436500,1/13/1972,84400,A:R
USGS,12436500,1/14/1972,85600,A:R
USGS,12436500,1/15/1972,89500,A:R
USGS,12436500,1/16/1972,88800,A:R
USGS,12436500,1/17/1972,88900,A:R
USGS,12436500,1/18/1972,84700,A:R
USGS,12436500,1/19/1972,85400,A:R
USGS,12436500,1/20/1972,78400,A:R
USGS,12436500,1/21/1972,69800,A:R
USGS,12436500,1/22/1972,68900,A:R
USGS,12436500,1/23/1972,66600,A:R
USGS,12436500,1/24/1972,73200,A:R
USGS,12436500,1/25/1972,99900,A:R
USGS,12436500,1/26/1972,124000,A:R
USGS,12436500,1/27/1972,124000,A:R
USGS,12436500,1/28/1972,121000,A:R
USGS,12436500,1/29/1972,97500,A:R
USGS,12436500,1/30/1972,92100,A:R
USGS,12436500,1/31/1972,112000,A:R
USGS,12436500,2/1/1972,115000,A:R
USGS,12436500,2/2/1972,99200,A:R
USGS,12436500,2/3/1972,108000,A:R
USGS,12436500,2/4/1972,115000,A:R
USGS,12436500,2/5/1972,95400,A:R
USGS,12436500,2/6/1972,91400,A:R
USGS,12436500,2/7/1972,93200,A:R
USGS,12436500,2/8/1972,89800,A:R
USGS,12436500,2/9/1972,72800,A:R
USGS,12436500,2/10/1972,78500,A:R
USGS,12436500,2/11/1972,84800,A:R
USGS,12436500,2/12/1972,87700,A:R
USGS,12436500,2/13/1972,86900,A:R
USGS,12436500,2/14/1972,99500,A:R
USGS,12436500,2/15/1972,120000,A:R
USGS,12436500,2/16/1972,122000,A:R
USGS,12436500,2/17/1972,113000,A:R
USGS,12436500,2/18/1972,108000,A:R
USGS,12436500,2/19/1972,117000,A:R
USGS,12436500,2/20/1972,111000,A:R
USGS,12436500,2/21/1972,113000,A:R
USGS,12436500,2/22/1972,115000,A:R
USGS,12436500,2/23/1972,116000,A:R
USGS,12436500,2/24/1972,94400,A:R
USGS,12436500,2/25/1972,86400,A:R
USGS,12436500,2/26/1972,85300,A:R
USGS,12436500,2/27/1972,96700,A:R
USGS,12436500,2/28/1972,120000,A:R
USGS,12436500,2/29/1972,132000,A:R
USGS,12436500,3/1/1972,135000,A:R
USGS,12436500,3/2/1972,132000,A:R
USGS,12436500,3/3/1972,116000,A:R
USGS,12436500,3/4/1972,108000,A:R
USGS,12436500,3/5/1972,109000,A:R
USGS,12436500,3/6/1972,109000,A:R
USGS,12436500,3/7/1972,112000,A:R
USGS,12436500,3/8/1972,115000,A:R
USGS,12436500,3/9/1972,115000,A:R
USGS,12436500,3/10/1972,114000,A:R
USGS,12436500,3/11/1972,113000,A:R
USGS,12436500,3/12/1972,115000,A:R
USGS,12436500,3/13/1972,114000,A:R
USGS,12436500,3/14/1972,114000,A:R
USGS,12436500,3/15/1972,112000,A:R
USGS,12436500,3/16/1972,111000,A:R
USGS,12436500,3/17/1972,112000,A:R
USGS,12436500,3/18/1972,124000,A:R
USGS,12436500,3/19/1972,130000,A:R
USGS,12436500,3/20/1972,148000,A:R
USGS,12436500,3/21/1972,179000,A:R
USGS,12436500,3/22/1972,190000,A:R
USGS,12436500,3/23/1972,189000,A:R
USGS,12436500,3/24/1972,191000,A:R
USGS,12436500,3/25/1972,195000,A:R
USGS,12436500,3/26/1972,195000,A:R
USGS,12436500,3/27/1972,194000,A:R
USGS,12436500,3/28/1972,192000,A:R
USGS,12436500,3/29/1972,194000,A:R
USGS,12436500,3/30/1972,184000,A:R
USGS,12436500,3/31/1972,175000,A:R
USGS,12436500,4/1/1972,178000,A:R
USGS,12436500,4/2/1972,173000,A:R
USGS,12436500,4/3/1972,173000,A:R
USGS,12436500,4/4/1972,163000,A:R
USGS,12436500,4/5/1972,166000,A:R
USGS,12436500,4/6/1972,180000,A:R
USGS,12436500,4/7/1972,187000,A:R
USGS,12436500,4/8/1972,184000,A:R
USGS,12436500,4/9/1972,184000,A:R
USGS,12436500,4/10/1972,180000,A:R
USGS,12436500,4/11/1972,178000,A:R
USGS,12436500,4/12/1972,176000,A:R
USGS,12436500,4/13/1972,172000,A:R
USGS,12436500,4/14/1972,177000,A:R
USGS,12436500,4/15/1972,186000,A:R
USGS,12436500,4/16/1972,181000,A:R
USGS,12436500,4/17/1972,147000,A:R
USGS,12436500,4/18/1972,128000,A:R
USGS,12436500,4/19/1972,117000,A:R
USGS,12436500,4/20/1972,106000,A:R
USGS,12436500,4/21/1972,103000,A:R
USGS,12436500,4/22/1972,91200,A:R
USGS,12436500,4/23/1972,82300,A:R
USGS,12436500,4/24/1972,91900,A:R
USGS,12436500,4/25/1972,97900,A:R
USGS,12436500,4/26/1972,82900,A:R
USGS,12436500,4/27/1972,82500,A:R
USGS,12436500,4/28/1972,92200,A:R
USGS,12436500,4/29/1972,137000,A:R
USGS,12436500,4/30/1972,152000,A:R
USGS,12436500,5/1/1972,153000,A:R
USGS,12436500,5/2/1972,152000,A:R
USGS,12436500,5/3/1972,144000,A:R
USGS,12436500,5/4/1972,114000,A:R
USGS,12436500,5/5/1972,119000,A:R
USGS,12436500,5/6/1972,130000,A:R
USGS,12436500,5/7/1972,135000,A:R
USGS,12436500,5/8/1972,147000,A:R
USGS,12436500,5/9/1972,147000,A:R
USGS,12436500,5/10/1972,150000,A:R
USGS,12436500,5/11/1972,162000,A:R
USGS,12436500,5/12/1972,163000,A:R
USGS,12436500,5/13/1972,180000,A:R
USGS,12436500,5/14/1972,187000,A:R
USGS,12436500,5/15/1972,208000,A:R
USGS,12436500,5/16/1972,220000,A:R
USGS,12436500,5/17/1972,230000,A:R
USGS,12436500,5/18/1972,231000,A:R
USGS,12436500,5/19/1972,233000,A:R
USGS,12436500,5/20/1972,234000,A:R
USGS,12436500,5/21/1972,235000,A:R
USGS,12436500,5/22/1972,237000,A:R
USGS,12436500,5/23/1972,239000,A:R
USGS,12436500,5/24/1972,241000,A:R
USGS,12436500,5/25/1972,242000,A:R
USGS,12436500,5/26/1972,244000,A:R
USGS,12436500,5/27/1972,246000,A:R
USGS,12436500,5/28/1972,247000,A:R
USGS,12436500,5/29/1972,249000,A:R
USGS,12436500,5/30/1972,244000,A:R
USGS,12436500,5/31/1972,239000,A:R
USGS,12436500,6/1/1972,241000,A:R
USGS,12436500,6/2/1972,249000,A:R
USGS,12436500,6/3/1972,246000,A:R
USGS,12436500,6/4/1972,249000,A:R
USGS,12436500,6/5/1972,249000,A:R
USGS,12436500,6/6/1972,253000,A:R
USGS,12436500,6/7/1972,261000,A:R
USGS,12436500,6/8/1972,276000,A:R
USGS,12436500,6/9/1972,283000,A:R
USGS,12436500,6/10/1972,292000,A:R
USGS,12436500,6/11/1972,305000,A:R
USGS,12436500,6/12/1972,316000,A:R
USGS,12436500,6/13/1972,312000,A:R
USGS,12436500,6/14/1972,334000,A:R
USGS,12436500,6/15/1972,334000,A:R
USGS,12436500,6/16/1972,353000,A:R
USGS,12436500,6/17/1972,346000,A:R
USGS,12436500,6/18/1972,348000,A:R
USGS,12436500,6/19/1972,344000,A:R
USGS,12436500,6/20/1972,343000,A:R
USGS,12436500,6/21/1972,349000,A:R
USGS,12436500,6/22/1972,347000,A:R
USGS,12436500,6/23/1972,347000,A:R
USGS,12436500,6/24/1972,349000,A:R
USGS,12436500,6/25/1972,343000,A:R
USGS,12436500,6/26/1972,339000,A:R
USGS,12436500,6/27/1972,332000,A:R
USGS,12436500,6/28/1972,328000,A:R
USGS,12436500,6/29/1972,320000,A:R
USGS,12436500,6/30/1972,322000,A:R
USGS,12436500,7/1/1972,316000,A:R
USGS,12436500,7/2/1972,306000,A:R
USGS,12436500,7/3/1972,293000,A:R
USGS,12436500,7/4/1972,285000,A:R
USGS,12436500,7/5/1972,273000,A:R
USGS,12436500,7/6/1972,255000,A:R
USGS,12436500,7/7/1972,233000,A:R
USGS,12436500,7/8/1972,217000,A:R
USGS,12436500,7/9/1972,195000,A:R
USGS,12436500,7/10/1972,190000,A:R
USGS,12436500,7/11/1972,186000,A:R
USGS,12436500,7/12/1972,187000,A:R
USGS,12436500,7/13/1972,201000,A:R
USGS,12436500,7/14/1972,213000,A:R
USGS,12436500,7/15/1972,206000,A:R
USGS,12436500,7/16/1972,166000,A:R
USGS,12436500,7/17/1972,191000,A:R
USGS,12436500,7/18/1972,190000,A:R
USGS,12436500,7/19/1972,182000,A:R
USGS,12436500,7/20/1972,172000,A:R
USGS,12436500,7/21/1972,175000,A:R
USGS,12436500,7/22/1972,174000,A:R
USGS,12436500,7/23/1972,175000,A:R
USGS,12436500,7/24/1972,148000,A:R
USGS,12436500,7/25/1972,163000,A:R
USGS,12436500,7/26/1972,165000,A:R
USGS,12436500,7/27/1972,167000,A:R
USGS,12436500,7/28/1972,166000,A:R
USGS,12436500,7/29/1972,165000,A:R
USGS,12436500,7/30/1972,139000,A:R
USGS,12436500,7/31/1972,154000,A:R
USGS,12436500,8/1/1972,177000,A:R
USGS,12436500,8/2/1972,167000,A:R
USGS,12436500,8/3/1972,184000,A:R
USGS,12436500,8/4/1972,166000,A:R
USGS,12436500,8/5/1972,159000,A:R
USGS,12436500,8/6/1972,161000,A:R
USGS,12436500,8/7/1972,165000,A:R
USGS,12436500,8/8/1972,160000,A:R
USGS,12436500,8/9/1972,155000,A:R
USGS,12436500,8/10/1972,176000,A:R
USGS,12436500,8/11/1972,170000,A:R
USGS,12436500,8/12/1972,169000,A:R
USGS,12436500,8/13/1972,163000,A:R
USGS,12436500,8/14/1972,146000,A:R
USGS,12436500,8/15/1972,135000,A:R
USGS,12436500,8/16/1972,116000,A:R
USGS,12436500,8/17/1972,118000,A:R
USGS,12436500,8/18/1972,131000,A:R
USGS,12436500,8/19/1972,136000,A:R
USGS,12436500,8/20/1972,123000,A:R
USGS,12436500,8/21/1972,121000,A:R
USGS,12436500,8/22/1972,112000,A:R
USGS,12436500,8/23/1972,117000,A:R
USGS,12436500,8/24/1972,118000,A:R
USGS,12436500,8/25/1972,112000,A:R
USGS,12436500,8/26/1972,105000,A:R
USGS,12436500,8/27/1972,103000,A:R
USGS,12436500,8/28/1972,99900,A:R
USGS,12436500,8/29/1972,114000,A:R
USGS,12436500,8/30/1972,134000,A:R
USGS,12436500,8/31/1972,136000,A:R
USGS,12436500,9/1/1972,144000,A:R
USGS,12436500,9/2/1972,98600,A:R
USGS,12436500,9/3/1972,89300,A:R
USGS,12436500,9/4/1972,86100,A:R
USGS,12436500,9/5/1972,82700,A:R
USGS,12436500,9/6/1972,98100,A:R
USGS,12436500,9/7/1972,99000,A:R
USGS,12436500,9/8/1972,82700,A:R
USGS,12436500,9/9/1972,79600,A:R
USGS,12436500,9/10/1972,78200,A:R
USGS,12436500,9/11/1972,83000,A:R
USGS,12436500,9/12/1972,83200,A:R
USGS,12436500,9/13/1972,86700,A:R
USGS,12436500,9/14/1972,109000,A:R
USGS,12436500,9/15/1972,115000,A:R
USGS,12436500,9/16/1972,100000,A:R
USGS,12436500,9/17/1972,83100,A:R
USGS,12436500,9/18/1972,84400,A:R
USGS,12436500,9/19/1972,82600,A:R
USGS,12436500,9/20/1972,82800,A:R
USGS,12436500,9/21/1972,82300,A:R
USGS,12436500,9/22/1972,82700,A:R
USGS,12436500,9/23/1972,82900,A:R
USGS,12436500,9/24/1972,83200,A:R
USGS,12436500,9/25/1972,91900,A:R
USGS,12436500,9/26/1972,107000,A:R
USGS,12436500,9/27/1972,95700,A:R
USGS,12436500,9/28/1972,83700,A:R
USGS,12436500,9/29/1972,85900,A:R
USGS,12436500,9/30/1972,91100,A:R
USGS,12436500,10/1/1972,73900,A:R
USGS,12436500,10/2/1972,82500,A:R
USGS,12436500,10/3/1972,72500,A:R
USGS,12436500,10/4/1972,60100,A:R
USGS,12436500,10/5/1972,73400,A:R
USGS,12436500,10/6/1972,69700,A:R
USGS,12436500,10/7/1972,69600,A:R
USGS,12436500,10/8/1972,60600,A:R
USGS,12436500,10/9/1972,69500,A:R
USGS,12436500,10/10/1972,77700,A:R
USGS,12436500,10/11/1972,76500,A:R
USGS,12436500,10/12/1972,72500,A:R
USGS,12436500,10/13/1972,69200,A:R
USGS,12436500,10/14/1972,70000,A:R
USGS,12436500,10/15/1972,63800,A:R
USGS,12436500,10/16/1972,78400,A:R
USGS,12436500,10/17/1972,76200,A:R
USGS,12436500,10/18/1972,74000,A:R
USGS,12436500,10/19/1972,74700,A:R
USGS,12436500,10/20/1972,76200,A:R
USGS,12436500,10/21/1972,76900,A:R
USGS,12436500,10/22/1972,76500,A:R
USGS,12436500,10/23/1972,77000,A:R
USGS,12436500,10/24/1972,76700,A:R
USGS,12436500,10/25/1972,77700,A:R
USGS,12436500,10/26/1972,77600,A:R
USGS,12436500,10/27/1972,77500,A:R
USGS,12436500,10/28/1972,77600,A:R
USGS,12436500,10/29/1972,83200,A:R
USGS,12436500,10/30/1972,83400,A:R
USGS,12436500,10/31/1972,83000,A:R
USGS,12436500,11/1/1972,77300,A:R
USGS,12436500,11/2/1972,80400,A:R
USGS,12436500,11/3/1972,77400,A:R
USGS,12436500,11/4/1972,83100,A:R
USGS,12436500,11/5/1972,82000,A:R
USGS,12436500,11/6/1972,80600,A:R
USGS,12436500,11/7/1972,70600,A:R
USGS,12436500,11/8/1972,73500,A:R
USGS,12436500,11/9/1972,82700,A:R
USGS,12436500,11/10/1972,80500,A:R
USGS,12436500,11/11/1972,74200,A:R
USGS,12436500,11/12/1972,68200,A:R
USGS,12436500,11/13/1972,77800,A:R
USGS,12436500,11/14/1972,64200,A:R
USGS,12436500,11/15/1972,82600,A:R
USGS,12436500,11/16/1972,82900,A:R
USGS,12436500,11/17/1972,83200,A:R
USGS,12436500,11/18/1972,83500,A:R
USGS,12436500,11/19/1972,79700,A:R
USGS,12436500,11/20/1972,81300,A:R
USGS,12436500,11/21/1972,83500,A:R
USGS,12436500,11/22/1972,79700,A:R
USGS,12436500,11/23/1972,78300,A:R
USGS,12436500,11/24/1972,80400,A:R
USGS,12436500,11/25/1972,79500,A:R
USGS,12436500,11/26/1972,81200,A:R
USGS,12436500,11/27/1972,83100,A:R
USGS,12436500,11/28/1972,84800,A:R
USGS,12436500,11/29/1972,87300,A:R
USGS,12436500,11/30/1972,88700,A:R
USGS,12436500,12/1/1972,81500,A:R
USGS,12436500,12/2/1972,88100,A:R
USGS,12436500,12/3/1972,87800,A:R
USGS,12436500,12/4/1972,91000,A:R
USGS,12436500,12/5/1972,117000,A:R
USGS,12436500,12/6/1972,140000,A:R
USGS,12436500,12/7/1972,139000,A:R
USGS,12436500,12/8/1972,151000,A:R
USGS,12436500,12/9/1972,154000,A:R
USGS,12436500,12/10/1972,169000,A:R
USGS,12436500,12/11/1972,171000,A:R
USGS,12436500,12/12/1972,163000,A:R
USGS,12436500,12/13/1972,152000,A:R
USGS,12436500,12/14/1972,139000,A:R
USGS,12436500,12/15/1972,121000,A:R
USGS,12436500,12/16/1972,101000,A:R
USGS,12436500,12/17/1972,90000,A:R
USGS,12436500,12/18/1972,94400,A:R
USGS,12436500,12/19/1972,88700,A:R
USGS,12436500,12/20/1972,88300,A:R
USGS,12436500,12/21/1972,79900,A:R
USGS,12436500,12/22/1972,67100,A:R
USGS,12436500,12/23/1972,45300,A:R
USGS,12436500,12/24/1972,38000,A:R
USGS,12436500,12/25/1972,45900,A:R
USGS,12436500,12/26/1972,64500,A:R
USGS,12436500,12/27/1972,61900,A:R
USGS,12436500,12/28/1972,64900,A:R
USGS,12436500,12/29/1972,70900,A:R
USGS,12436500,12/30/1972,67300,A:R
USGS,12436500,12/31/1972,70700,A:R
USGS,12436500,1/1/1973,69700,A:R
USGS,12436500,1/2/1973,79600,A:R
USGS,12436500,1/3/1973,89800,A:R
USGS,12436500,1/4/1973,94100,A:R
USGS,12436500,1/5/1973,101000,A:R
USGS,12436500,1/6/1973,110000,A:R
USGS,12436500,1/7/1973,111000,A:R
USGS,12436500,1/8/1973,132000,A:R
USGS,12436500,1/9/1973,157000,A:R
USGS,12436500,1/10/1973,132000,A:R
USGS,12436500,1/11/1973,92100,A:R
USGS,12436500,1/12/1973,86800,A:R
USGS,12436500,1/13/1973,62800,A:R
USGS,12436500,1/14/1973,46300,A:R
USGS,12436500,1/15/1973,66500,A:R
USGS,12436500,1/16/1973,57300,A:R
USGS,12436500,1/17/1973,71600,A:R
USGS,12436500,1/18/1973,76900,A:R
USGS,12436500,1/19/1973,85300,A:R
USGS,12436500,1/20/1973,60800,A:R
USGS,12436500,1/21/1973,43800,A:R
USGS,12436500,1/22/1973,80700,A:R
USGS,12436500,1/23/1973,93000,A:R
USGS,12436500,1/24/1973,92800,A:R
USGS,12436500,1/25/1973,92100,A:R
USGS,12436500,1/26/1973,91800,A:R
USGS,12436500,1/27/1973,93500,A:R
USGS,12436500,1/28/1973,97900,A:R
USGS,12436500,1/29/1973,103000,A:R
USGS,12436500,1/30/1973,104000,A:R
USGS,12436500,1/31/1973,92600,A:R
USGS,12436500,2/1/1973,90700,A:R
USGS,12436500,2/2/1973,97500,A:R
USGS,12436500,2/3/1973,104000,A:R
USGS,12436500,2/4/1973,98400,A:R
USGS,12436500,2/5/1973,95900,A:R
USGS,12436500,2/6/1973,90800,A:R
USGS,12436500,2/7/1973,91000,A:R
USGS,12436500,2/8/1973,89300,A:R
USGS,12436500,2/9/1973,90000,A:R
USGS,12436500,2/10/1973,100000,A:R
USGS,12436500,2/11/1973,106000,A:R
USGS,12436500,2/12/1973,128000,A:R
USGS,12436500,2/13/1973,122000,A:R
USGS,12436500,2/14/1973,99100,A:R
USGS,12436500,2/15/1973,90200,A:R
USGS,12436500,2/16/1973,90700,A:R
USGS,12436500,2/17/1973,91600,A:R
USGS,12436500,2/18/1973,89700,A:R
USGS,12436500,2/19/1973,90600,A:R
USGS,12436500,2/20/1973,88800,A:R
USGS,12436500,2/21/1973,87700,A:R
USGS,12436500,2/22/1973,83500,A:R
USGS,12436500,2/23/1973,80600,A:R
USGS,12436500,2/24/1973,83700,A:R
USGS,12436500,2/25/1973,89200,A:R
USGS,12436500,2/26/1973,85300,A:R
USGS,12436500,2/27/1973,86600,A:R
USGS,12436500,2/28/1973,86400,A:R
USGS,12436500,3/1/1973,86200,A:R
USGS,12436500,3/2/1973,90600,A:R
USGS,12436500,3/3/1973,88200,A:R
USGS,12436500,3/4/1973,88900,A:R
USGS,12436500,3/5/1973,89100,A:R
USGS,12436500,3/6/1973,89900,A:R
USGS,12436500,3/7/1973,89400,A:R
USGS,12436500,3/8/1973,87800,A:R
USGS,12436500,3/9/1973,85500,A:R
USGS,12436500,3/10/1973,83200,A:R
USGS,12436500,3/11/1973,85700,A:R
USGS,12436500,3/12/1973,83900,A:R
USGS,12436500,3/13/1973,95900,A:R
USGS,12436500,3/14/1973,89100,A:R
USGS,12436500,3/15/1973,86200,A:R
USGS,12436500,3/16/1973,85100,A:R
USGS,12436500,3/17/1973,84300,A:R
USGS,12436500,3/18/1973,96600,A:R
USGS,12436500,3/19/1973,112000,A:R
USGS,12436500,3/20/1973,113000,A:R
USGS,12436500,3/21/1973,113000,A:R
USGS,12436500,3/22/1973,114000,A:R
USGS,12436500,3/23/1973,114000,A:R
USGS,12436500,3/24/1973,98300,A:R
USGS,12436500,3/25/1973,94800,A:R
USGS,12436500,3/26/1973,103000,A:R
USGS,12436500,3/27/1973,107000,A:R
USGS,12436500,3/28/1973,107000,A:R
USGS,12436500,3/29/1973,105000,A:R
USGS,12436500,3/30/1973,106000,A:R
USGS,12436500,3/31/1973,104000,A:R
USGS,12436500,4/1/1973,108000,A:R
USGS,12436500,4/2/1973,103000,A:R
USGS,12436500,4/3/1973,126000,A:R
USGS,12436500,4/4/1973,132000,A:R
USGS,12436500,4/5/1973,113000,A:R
USGS,12436500,4/6/1973,112000,A:R
USGS,12436500,4/7/1973,110000,A:R
USGS,12436500,4/8/1973,105000,A:R
USGS,12436500,4/9/1973,108000,A:R
USGS,12436500,4/10/1973,107000,A:R
USGS,12436500,4/11/1973,108000,A:R
USGS,12436500,4/12/1973,101000,A:R
USGS,12436500,4/13/1973,97400,A:R
USGS,12436500,4/14/1973,84100,A:R
USGS,12436500,4/15/1973,79800,A:R
USGS,12436500,4/16/1973,80300,A:R
USGS,12436500,4/17/1973,83900,A:R
USGS,12436500,4/18/1973,99800,A:R
USGS,12436500,4/19/1973,99700,A:R
USGS,12436500,4/20/1973,99700,A:R
USGS,12436500,4/21/1973,102000,A:R
USGS,12436500,4/22/1973,97300,A:R
USGS,12436500,4/23/1973,87100,A:R
USGS,12436500,4/24/1973,93500,A:R
USGS,12436500,4/25/1973,88800,A:R
USGS,12436500,4/26/1973,79400,A:R
USGS,12436500,4/27/1973,75600,A:R
USGS,12436500,4/28/1973,70800,A:R
USGS,12436500,4/29/1973,75400,A:R
USGS,12436500,4/30/1973,79000,A:R
USGS,12436500,5/1/1973,78300,A:R
USGS,12436500,5/2/1973,78600,A:R
USGS,12436500,5/3/1973,78100,A:R
USGS,12436500,5/4/1973,78800,A:R
USGS,12436500,5/5/1973,78500,A:R
USGS,12436500,5/6/1973,71200,A:R
USGS,12436500,5/7/1973,72800,A:R
USGS,12436500,5/8/1973,78000,A:R
USGS,12436500,5/9/1973,78200,A:R
USGS,12436500,5/10/1973,78600,A:R
USGS,12436500,5/11/1973,78500,A:R
USGS,12436500,5/12/1973,77800,A:R
USGS,12436500,5/13/1973,72400,A:R
USGS,12436500,5/14/1973,72700,A:R
USGS,12436500,5/15/1973,74200,A:R
USGS,12436500,5/16/1973,67000,A:R
USGS,12436500,5/17/1973,73400,A:R
USGS,12436500,5/18/1973,67000,A:R
USGS,12436500,5/19/1973,43700,A:R
USGS,12436500,5/20/1973,32100,A:R
USGS,12436500,5/21/1973,68600,A:R
USGS,12436500,5/22/1973,56600,A:R
USGS,12436500,5/23/1973,60200,A:R
USGS,12436500,5/24/1973,65500,A:R
USGS,12436500,5/25/1973,65400,A:R
USGS,12436500,5/26/1973,44000,A:R
USGS,12436500,5/27/1973,27700,A:R
USGS,12436500,5/28/1973,32600,A:R
USGS,12436500,5/29/1973,48600,A:R
USGS,12436500,5/30/1973,67700,A:R
USGS,12436500,5/31/1973,71700,A:R
USGS,12436500,6/1/1973,72700,A:R
USGS,12436500,6/2/1973,76400,A:R
USGS,12436500,6/3/1973,48000,A:R
USGS,12436500,6/4/1973,69800,A:R
USGS,12436500,6/5/1973,79700,A:R
USGS,12436500,6/6/1973,79400,A:R
USGS,12436500,6/7/1973,81200,A:R
USGS,12436500,6/8/1973,80200,A:R
USGS,12436500,6/9/1973,80700,A:R
USGS,12436500,6/10/1973,71800,A:R
USGS,12436500,6/11/1973,70500,A:R
USGS,12436500,6/12/1973,80900,A:R
USGS,12436500,6/13/1973,80400,A:R
USGS,12436500,6/14/1973,81500,A:R
USGS,12436500,6/15/1973,81400,A:R
USGS,12436500,6/16/1973,80900,A:R
USGS,12436500,6/17/1973,54100,A:R
USGS,12436500,6/18/1973,74900,A:R
